state,district,pathogen,antibiotic,quarter,target_resistance,target_high_risk
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ceftriaxone,2022-12-31,61.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ceftriaxone,2023-03-31,60.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ceftriaxone,2023-06-30,63.8,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ceftriaxone,2023-09-30,62.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2021-03-31,35.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2021-06-30,36.3,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2021-09-30,35.2,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2021-12-31,36.7,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2022-03-31,36.9,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2022-06-30,37.9,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2022-09-30,36.3,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2022-12-31,37.6,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2023-03-31,38.6,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2023-06-30,39.9,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Ciprofloxacin,2023-09-30,38.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2021-03-31,1.9,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2021-06-30,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2021-09-30,2.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2021-12-31,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2022-03-31,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2022-06-30,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2022-09-30,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2022-12-31,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2023-03-31,2.2,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2023-06-30,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Colistin,2023-09-30,2.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2021-03-31,34.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2021-06-30,36.8,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2021-09-30,36.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2021-12-31,35.7,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2022-03-31,36.2,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2022-06-30,37.6,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2022-09-30,35.6,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2022-12-31,38.7,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2023-03-31,37.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2023-06-30,38.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Gentamicin,2023-09-30,38.9,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2021-03-31,21.6,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2021-06-30,22.2,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2021-09-30,21.6,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2021-12-31,22.5,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2022-03-31,22.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2022-06-30,22.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2022-09-30,22.3,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2022-12-31,22.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2023-03-31,23.1,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2023-06-30,23.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Imipenem,2023-09-30,22.5,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-03-31,22.3,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-06-30,23.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-09-30,22.9,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2021-12-31,24.0,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-03-31,23.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-06-30,23.3,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-09-30,23.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2022-12-31,24.4,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-03-31,24.8,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-06-30,24.7,0
Uttar Pradesh,Agra,Pseudomonas aeruginosa,Piperacillin-Tazobactam,2023-09-30,24.7,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2021-03-31,46.2,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2021-06-30,48.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2021-09-30,47.6,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2021-12-31,49.6,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2022-03-31,48.7,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2022-06-30,50.6,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2022-09-30,47.7,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2022-12-31,50.4,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2023-03-31,48.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2023-06-30,52.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Ciprofloxacin,2023-09-30,50.4,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2021-03-31,29.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2021-06-30,31.2,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2021-09-30,30.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2021-12-31,31.3,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2022-03-31,32.3,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2022-06-30,33.4,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2022-09-30,32.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2022-12-31,32.5,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2023-03-31,32.6,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2023-06-30,34.7,0
Uttar Pradesh,Agra,Staphylococcus aureus,Clindamycin,2023-09-30,33.4,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2021-03-31,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2021-06-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2021-09-30,0.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2021-12-31,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2022-03-31,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2022-06-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2022-09-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2022-12-31,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2023-03-31,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2023-06-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Daptomycin,2023-09-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2021-03-31,30.2,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2021-06-30,30.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2021-09-30,29.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2021-12-31,30.3,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2022-03-31,31.3,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2022-06-30,31.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2022-09-30,30.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2022-12-31,32.6,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2023-03-31,32.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2023-06-30,33.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Gentamicin,2023-09-30,31.5,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2021-03-31,0.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2021-06-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2021-09-30,0.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2021-12-31,0.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2022-03-31,0.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2022-06-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2022-09-30,0.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2022-12-31,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2023-03-31,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2023-06-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Linezolid,2023-09-30,1.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2021-03-31,41.7,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2021-06-30,41.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2021-09-30,39.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2021-12-31,41.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2022-03-31,42.6,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2022-06-30,44.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2022-09-30,42.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2022-12-31,44.3,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2023-03-31,42.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2023-06-30,45.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Oxacillin,2023-09-30,43.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2021-03-31,3.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2021-06-30,3.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2021-09-30,3.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2021-12-31,3.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2022-03-31,3.0,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2022-06-30,3.2,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2022-09-30,3.1,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2022-12-31,3.2,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2023-03-31,3.2,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2023-06-30,3.4,0
Uttar Pradesh,Agra,Staphylococcus aureus,Teicoplanin,2023-09-30,3.3,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2021-03-31,1.7,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2021-06-30,1.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2021-09-30,1.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2021-12-31,1.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2022-03-31,1.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2022-06-30,1.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2022-09-30,1.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2022-12-31,1.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2023-03-31,1.8,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2023-06-30,1.9,0
Uttar Pradesh,Agra,Staphylococcus aureus,Vancomycin,2023-09-30,1.8,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2021-03-31,57.5,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2021-06-30,59.9,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2021-09-30,57.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2021-12-31,60.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2022-03-31,58.4,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2022-06-30,61.2,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2022-09-30,59.8,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2022-12-31,62.4,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2023-03-31,62.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2023-06-30,63.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Amikacin,2023-09-30,63.7,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-03-31,53.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-06-30,54.5,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-09-30,53.8,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2021-12-31,55.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-03-31,57.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-06-30,58.5,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-09-30,57.3,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2022-12-31,59.7,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-03-31,56.7,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-06-30,59.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Cefoperazone-Sulbactam,2023-09-30,59.0,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2021-03-31,85.5,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2021-06-30,84.5,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2021-09-30,81.3,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2021-12-31,84.1,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2022-03-31,88.9,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2022-06-30,89.5,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2022-09-30,87.3,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2022-12-31,88.7,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2023-03-31,88.1,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2023-06-30,94.7,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ceftriaxone,2023-09-30,87.6,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2021-03-31,82.9,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2021-06-30,85.7,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2021-09-30,83.6,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2021-12-31,84.9,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2022-03-31,83.1,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2022-06-30,87.9,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2022-09-30,83.7,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2022-12-31,90.3,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2023-03-31,89.2,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2023-06-30,91.2,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Ciprofloxacin,2023-09-30,88.7,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2021-03-31,2.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2021-06-30,2.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2021-09-30,2.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2021-12-31,2.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2022-03-31,2.2,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2022-06-30,2.2,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2022-09-30,2.2,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2022-12-31,2.3,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2023-03-31,2.3,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2023-06-30,2.4,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Colistin,2023-09-30,2.2,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2021-03-31,71.1,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2021-06-30,69.7,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2021-09-30,69.5,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2021-12-31,73.2,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2022-03-31,73.1,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2022-06-30,72.6,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2022-09-30,70.4,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2022-12-31,74.8,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2023-03-31,75.3,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2023-06-30,79.2,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Gentamicin,2023-09-30,74.5,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2021-03-31,41.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2021-06-30,41.5,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2021-09-30,40.8,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2021-12-31,43.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2022-03-31,41.7,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2022-06-30,44.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2022-09-30,42.4,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2022-12-31,45.5,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2023-03-31,44.5,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2023-06-30,46.6,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Imipenem,2023-09-30,43.3,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-03-31,67.0,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-06-30,71.3,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-09-30,69.1,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2021-12-31,69.8,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-03-31,69.4,0
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-06-30,71.3,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-09-30,73.3,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2022-12-31,72.9,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-03-31,74.5,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-06-30,77.5,1
Gujarat,Ahmedabad,Acinetobacter baumannii,Piperacillin-Tazobactam,2023-09-30,73.1,1
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2021-03-31,17.7,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2021-06-30,18.7,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2021-09-30,18.6,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2021-12-31,18.6,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2022-03-31,19.0,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2022-06-30,19.3,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2022-09-30,19.2,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2022-12-31,19.3,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2023-03-31,20.0,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2023-06-30,19.7,0
Gujarat,Ahmedabad,Escherichia coli,Amikacin,2023-09-30,19.3,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2021-03-31,28.0,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2021-06-30,28.6,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2021-09-30,28.0,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2021-12-31,29.1,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2022-03-31,29.0,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2022-06-30,30.4,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2022-09-30,30.2,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2022-12-31,30.4,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2023-03-31,30.5,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2023-06-30,32.1,0
Gujarat,Ahmedabad,Escherichia coli,Cefoperazone-Sulbactam,2023-09-30,31.4,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2021-03-31,56.2,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2021-06-30,56.8,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2021-09-30,55.3,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2021-12-31,56.8,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2022-03-31,57.1,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2022-06-30,61.7,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2022-09-30,58.1,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2022-12-31,58.8,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2023-03-31,60.7,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2023-06-30,64.0,0
Gujarat,Ahmedabad,Escherichia coli,Ceftriaxone,2023-09-30,60.0,0
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2021-03-31,77.8,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2021-06-30,78.6,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2021-09-30,75.6,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2021-12-31,79.4,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2022-03-31,82.9,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2022-06-30,83.2,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2022-09-30,81.3,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2022-12-31,84.5,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2023-03-31,82.5,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2023-06-30,85.7,1
Gujarat,Ahmedabad,Escherichia coli,Ciprofloxacin,2023-09-30,81.9,1
Gujarat,Ahmedabad,Escherichia coli,Colistin,2021-03-31,0.9,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2021-06-30,0.9,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2021-09-30,0.9,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2021-12-31,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2022-03-31,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2022-06-30,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2022-09-30,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2022-12-31,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2023-03-31,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2023-06-30,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Colistin,2023-09-30,1.0,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2021-03-31,40.0,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2021-06-30,41.2,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2021-09-30,40.1,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2021-12-31,40.5,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2022-03-31,40.4,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2022-06-30,42.3,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2022-09-30,41.2,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2022-12-31,42.8,0
Gujarat,Ahmedabad,Escherichia coli,Gentamicin,2023-03-31,43.2,0
